START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -6.5884704448488401E-02  1.6662023452701058E-08
 -6.5884704448488429E-02 -1.6662023465404683E-08
  5.3643351321049720E-02 -1.0108582348095946E-06
  5.3643351321049734E-02  1.0108582348174006E-06
  4.7868440674519010E-03  4.5690504760748897E-07
  4.7868440674517926E-03 -4.5690504769629471E-07
  3.1655443763980787E-02  4.3392023470219551E-06
  3.1655443763980981E-02 -4.3392023470303873E-06
 -1.1240213452557718E-01 -8.9266976871019506E-07
 -1.1240213452557708E-01  8.9266976862861880E-07
  1.0005449867151563E-03 -2.2808892936310117E-06
  1.0005449867151611E-03  2.2808892936440009E-06
  1.2876368980810304E-01 -1.0308099786540110E-06
  1.2876368980810307E-01  1.0308099786865724E-06
 -1.8236951724755240E-02 -2.6519315543183150E-07
 -1.8236951724755302E-02  2.6519315547244080E-07
  2.4630124125951017E-01 -2.3763750102408089E-06
  2.4630124125951014E-01  2.3763750103653922E-06
  7.4867622839308173E-02 -2.3727015004443413E-06
  7.4867622839308548E-02  2.3727015002806204E-06
 -2.5127703019558056E-01 -8.9775336931543626E-06
 -2.5127703019558056E-01  8.9775336929340917E-06
 -2.9876654537632372E-02  1.7524015686061007E-06
 -2.9876654537632403E-02 -1.7524015686008211E-06
 -1.2583987585292514E-01  1.5570965719478831E-06
 -1.2583987585292516E-01 -1.5570965720030243E-06
 -5.1568166023270343E-02  9.2798958898166542E-07
 -5.1568166023270245E-02 -9.2798958899388991E-07
 -2.3752808987646996E-02  1.2323373242476812E-06
 -2.3752808987647044E-02 -1.2323373243060181E-06
  5.5122849426282330E-02 -4.9726564071201683E-06
  5.5122849426282511E-02  4.9726564068434689E-06
 -1.7618760657690366E-01 -3.9494533995006592E-06
 -1.7618760657690383E-01  3.9494533991854859E-06
 -2.8361816271817364E-01  4.9379978763520086E-06
 -2.8361816271817408E-01 -4.9379978763254685E-06
 -1.2530953494176393E-02 -1.7028049328855347E-06
 -1.2530953494176407E-02  1.7028049328467377E-06
  2.0761486033993409E-01 -6.2319933475127822E-06
  2.0761486033993454E-01  6.2319933475107748E-06
 -3.3785100332518597E-01 -6.3368817912861963E-06
 -3.3785100332518569E-01  6.3368817916772443E-06
  1.2753773575513391E-01 -6.4709231723807404E-06
  1.2753773575513397E-01  6.4709231720800352E-06
 -1.3743580299477148E-02 -5.8770381016812097E-08
 -1.3743580299476824E-02  5.8770380991220300E-08
 -2.3435494275600943E-02  7.1823840187174717E-07
 -2.3435494275601012E-02 -7.1823840168560935E-07
  3.7916739347367279E-02 -1.1279222135848104E-06
  3.7916739347367584E-02  1.1279222137774736E-06
  1.9849499258193615E-02  3.7124265859968405E-06
  1.9849499258193664E-02 -3.7124265860240544E-06
 -1.6714228990592483E-01 -4.7229214406429098E-06
 -1.6714228990592486E-01  4.7229214405432014E-06
  4.6033934584319536E-02 -6.6122681427818088E-08
  4.6033934584319397E-02  6.6122681601136235E-08
 -1.4141424734654779E-02 -5.4545839828317950E-07
 -1.4141424734654745E-02  5.4545839826590479E-07
  6.6083024274787308E-02  7.9751140290883761E-06
  6.6083024274787044E-02 -7.9751140291061943E-06
 -7.6274796851289378E-02 -5.9415970359324024E-06
 -7.6274796851289350E-02  5.9415970358566192E-06
 -1.8724948000789318E-01 -5.6960364485414280E-06
 -1.8724948000789288E-01  5.6960364483097085E-06
  7.1822837842956816E-02 -1.8577285841573977E-06
  7.1822837842956733E-02  1.8577285842420466E-06
 -9.0423675858499031E-02 -2.1418717225027516E-06
 -9.0423675858499072E-02  2.1418717224396752E-06
  2.4927247370631808E-01  2.8063849620559112E-06
  2.4927247370631750E-01 -2.8063849617735731E-06
 -1.0338597450128285E-01  4.5515948247692250E-06
 -1.0338597450128269E-01 -4.5515948250012578E-06
 -2.1040083220262335E-03  5.5157058734174102E-06
 -2.1040083220261086E-03 -5.5157058731831861E-06
 -5.6984348691678774E-02  1.7866905409244212E-06
 -5.6984348691678885E-02 -1.7866905413105927E-06
 -2.0004908007033074E-02  3.7513425430056699E-08
 -2.0004908007032678E-02 -3.7513425383364736E-08
 -1.0747245602498323E-02 -2.6397158037118700E-07
 -1.0747245602498389E-02  2.6397158031808100E-07
 -4.4000308857879096E-02  2.7037353563098730E-06
 -4.4000308857879165E-02 -2.7037353563703329E-06
  6.2724425762114441E-02 -2.2984901646893876E-07
  6.2724425762114122E-02  2.2984901623699446E-07
  5.8847202495740068E-02 -3.9582157488659188E-06
  5.8847202495739902E-02  3.9582157490933887E-06
 -9.1114369617328050E-02 -1.2654798160675181E-06
 -9.1114369617328592E-02  1.2654798156942887E-06
  1.2599113280638868E-01  2.9966696263129674E-06
  1.2599113280638854E-01 -2.9966696261843675E-06
 -2.5657913187312895E-04 -4.6313358554361095E-06
 -2.5657913187312461E-04  4.6313358553645115E-06
  3.6939838543395866E-02  9.1465227063863804E-07
  3.6939838543395831E-02 -9.1465227071303274E-07
 -2.4817866447690285E-02  3.9775977154546820E-07
 -2.4817866447690278E-02 -3.9775977156479527E-07
 -1.0971322391686941E-01  4.0849419871692621E-07
 -1.0971322391686986E-01 -4.0849419846490860E-07
  1.3514762211995485E-01 -1.3270937241760569E-07
  1.3514762211995468E-01  1.3270937253326767E-07
  1.5296135835590419E-01 -9.2326855561767419E-07
  1.5296135835590421E-01  9.2326855567527296E-07
 -2.0600277271467276E-02  2.9143439808638238E-06
 -2.0600277271467335E-02 -2.9143439809232224E-06
 -3.1038217356927699E-02  1.3447152412783445E-06
 -3.1038217356927994E-02 -1.3447152415201106E-06
 -1.7440948306648538E-01 -1.3047866498983829E-07
 -1.7440948306648565E-01  1.3047866502402240E-07
 -4.5509429588788869E-02 -1.7515809685948633E-06
 -4.5509429588788897E-02  1.7515809685194570E-06
  1.8668816402151281E-01  3.8762773053637225E-06
  1.8668816402151303E-01 -3.8762773051328315E-06
 -4.7831613969452035E-03  4.4809996718997041E-06
 -4.7831613969455044E-03 -4.4809996720584703E-06
 -8.2169531468665680E-02  9.7493946402755070E-06
 -8.2169531468665777E-02 -9.7493946403540033E-06
  5.5430782587798884E-02  2.8298921139021183E-06
  5.5430782587798544E-02 -2.8298921141457788E-06
  6.5052079325087955E-02 -3.5201148933038592E-06
  6.5052079325088261E-02  3.5201148935727790E-06
 -1.1262178456559148E-01 -1.1553273642867264E-07
 -1.1262178456559117E-01  1.1553273646931040E-07
  1.6019857290727088E-01 -1.5034144522296488E-06
  1.6019857290727088E-01  1.5034144522930050E-06
 -2.7640796865172962E-01  9.8912220684068217E-07
 -2.7640796865172967E-01 -9.8912220697343235E-07
  1.5703740141713785E-01 -1.0272748600439337E-06
  1.5703740141713779E-01  1.0272748601313491E-06
  1.9594204451833505E-01  2.0519142817154212E-06
  1.9594204451833502E-01 -2.0519142816427767E-06
  7.0743661642239095E-02 -1.6409872957685547E-07
  7.0743661642239067E-02  1.6409872954748114E-07
  8.2125573057943602E-02  4.7973013399504118E-08
  8.2125573057943851E-02 -4.7973013425061723E-08
 -1.3415407321695100E-01  3.8829234051269251E-06
 -1.3415407321695086E-01 -3.8829234051576902E-06
  2.5088681526950812E-01  1.0752114267917829E-06
  2.5088681526950812E-01 -1.0752114266115112E-06
 -3.1537665431482703E-01 -4.1493057497560072E-06
 -3.1537665431482709E-01  4.1493057495717284E-06
  2.7424742383771572E-02 -8.6316893121588192E-07
  2.7424742383771253E-02  8.6316893114139215E-07
 -4.2095761475908919E-02  2.4087843937431744E-07
 -4.2095761475908940E-02 -2.4087843953546096E-07
 -6.2075175996041614E-02  6.3540617412822516E-07
 -6.2075175996041947E-02 -6.3540617413515071E-07
  1.9884600218568568E-01 -2.7829802120707909E-06
  1.9884600218568566E-01  2.7829802122105606E-06
 -9.5064889400607137E-03 -7.7984258179297659E-07
 -9.5064889400608352E-03  7.7984258180825569E-07
  1.4449819741457179E-01  3.5360534296302870E-07
  1.4449819741457184E-01 -3.5360534280116536E-07
  1.7213576103283781E-01  9.0584852175692083E-07
  1.7213576103283790E-01 -9.0584852169119351E-07
  2.9701173214509602E-01  1.3082388983976107E-06
  2.9701173214509591E-01 -1.3082388982073190E-06
 -1.0807319607414755E-02  1.2263252970795101E-07
 -1.0807319607414453E-02 -1.2263252986620760E-07
  2.4998894502545218E-02 -5.3246789467147921E-07
  2.4998894502545509E-02  5.3246789476781905E-07
  4.8789383152058483E-02  2.1672457011194505E-06
  4.8789383152058580E-02 -2.1672457010788298E-06
  1.8346978454739895E-02  2.3682226743655479E-07
  1.8346978454740006E-02 -2.3682226738360774E-07
  8.5446221747722706E-02  4.9834671523575928E-06
  8.5446221747722678E-02 -4.9834671522217846E-06
  7.4871021108606939E-02 -2.6403712967104699E-06
  7.4871021108606967E-02  2.6403712967011089E-06
 -1.8703738604551493E-02 -3.6192171772718223E-08
 -1.8703738604551743E-02  3.6192171944548226E-08
 -2.0926313326015561E-01 -1.4802240138411370E-06
 -2.0926313326015566E-01  1.4802240137341281E-06
  1.3602235143470970E-01  2.3879535339882343E-06
  1.3602235143470970E-01 -2.3879535337795441E-06
 -2.8266476259588746E-01 -2.4368764914121542E-06
 -2.8266476259588746E-01  2.4368764912745042E-06
  6.7520878232456782E-02  9.0872700085693826E-08
  6.7520878232456796E-02 -9.0872699994272753E-08
 -1.4635425056295481E-01 -2.3080337090625855E-06
 -1.4635425056295487E-01  2.3080337089095195E-06
  9.9006029812225269E-02  3.3294822927987590E-06
  9.9006029812225130E-02 -3.3294822928729926E-06
  8.7690115876417771E-02 -6.0386010744737165E-07
  8.7690115876417743E-02  6.0386010755722176E-07
  1.7298985252695240E-01  7.0564414556935676E-06
  1.7298985252695237E-01 -7.0564414555804150E-06
  2.4066169733140216E-01 -2.4820423662082289E-06
  2.4066169733140219E-01  2.4820423663510349E-06
  7.9010189511082157E-02 -2.1048260208586064E-07
  7.9010189511082310E-02  2.1048260194909415E-07
  1.1644053179852643E-01 -2.9980685107130853E-06
  1.1644053179852648E-01  2.9980685107240053E-06
  8.2160303785326697E-02 -1.8077079774908686E-06
  8.2160303785326752E-02  1.8077079775284148E-06
  2.3806465372898417E-01  5.8299596075920411E-06
  2.3806465372898417E-01 -5.8299596074531726E-06
 -1.7602793088571739E-01  3.9749502251314962E-06
 -1.7602793088571758E-01 -3.9749502252015619E-06
  1.2214456625688911E-02  1.5534484968097978E-06
  1.2214456625688937E-02 -1.5534484966918404E-06
  1.5459174489615363E-01 -7.0814424367107850E-06
  1.5459174489615360E-01  7.0814424367841245E-06
  9.2079457375380244E-02 -1.0385917822251676E-06
  9.2079457375380133E-02  1.0385917822631174E-06
 -1.0068864047550698E-02  2.5404295557304215E-06
 -1.0068864047550728E-02 -2.5404295557172756E-06
  4.6605644087697673E-01  7.8722876886958471E-06
  4.6605644087697684E-01 -7.8722876884078678E-06
 -2.9281283453410818E-02 -1.6422471175266216E-06
 -2.9281283453410818E-02  1.6422471175168663E-06
 -4.8895993999195579E-02 -1.2542682446489071E-06
 -4.8895993999195614E-02  1.2542682446493628E-06
 -9.4479467036218415E-02 -1.9506682938358040E-07
 -9.4479467036218359E-02  1.9506682929350215E-07
  5.1727588828381632E-01  8.5150614617061780E-06
  5.1727588828381599E-01 -8.5150614613713984E-06
  6.7179185823621548E-02  5.9118614178676906E-06
  6.7179185823621493E-02 -5.9118614178356287E-06
 -2.8887735193743458E-01 -7.2585341046485156E-07
 -2.8887735193743469E-01  7.2585341039152159E-07
  1.0070106156406883E-01  7.6435222183091565E-07
  1.0070106156406895E-01 -7.6435222188239080E-07
 -8.1909246058632257E-02  7.1760429742837891E-07
 -8.1909246058632201E-02 -7.1760429744375203E-07
  7.2893600389611945E-04  2.1206909857997813E-06
  7.2893600389609169E-04 -2.1206909858428534E-06
 -1.3208832609448912E-01  9.0137209363656765E-07
 -1.3208832609448906E-01 -9.0137209384105591E-07
 -5.2166879101687866E-02 -2.8473739354364339E-07
 -5.2166879101687838E-02  2.8473739351065564E-07
 -3.4840096349970373E-02  2.2332658350236760E-06
 -3.4840096349970415E-02 -2.2332658350870730E-06
 -1.0012840860746507E-01 -1.5667357694416898E-07
 -1.0012840860746501E-01  1.5667357691513227E-07
 -4.8245393438249295E-02 -3.5159495337596260E-06
 -4.8245393438249289E-02  3.5159495337555636E-06
 -3.8215737133389389E-02 -3.5235055493985283E-07
 -3.8215737133389265E-02  3.5235055494917363E-07
 -1.0751371287114389E-01 -5.4054837954040215E-07
 -1.0751371287114400E-01  5.4054837959036947E-07
  1.8494806874084127E-01  6.9207791154566808E-07
  1.8494806874084113E-01 -6.9207791143622581E-07
 -6.5478566322049625E-02 -1.4832816212932078E-06
 -6.5478566322049570E-02  1.4832816213194936E-06
 -3.3973152052483585E-01 -3.1026664210303039E-06
 -3.3973152052483607E-01  3.1026664205999370E-06
  2.6708020189578663E-01  3.4642774079198276E-07
  2.6708020189578685E-01 -3.4642774065857301E-07
  7.5996876377771597E-02  4.0108485663517114E-07
  7.5996876377771486E-02 -4.0108485658770579E-07
 -2.2417717861988321E-02  1.1599704711070731E-06
 -2.2417717861988175E-02 -1.1599704711731465E-06
 -1.2306150864590561E-01 -4.0789669384560793E-07
 -1.2306150864590557E-01  4.0789669381506244E-07
  1.8378726906386994E-01  8.4079586389879840E-07
  1.8378726906386972E-01 -8.4079586409331274E-07
 -1.1579590519095602E-01 -1.4000766463708430E-06
 -1.1579590519095605E-01  1.4000766463495219E-06
 -2.0996159269279502E-01  3.2405662135297544E-06
 -2.0996159269279513E-01 -3.2405662136150892E-06
  2.1897462876058857E-01 -3.7429744587472176E-06
  2.1897462876058871E-01  3.7429744587979430E-06
  5.0398125018576001E-01  8.3078597778726665E-06
  5.0398125018576001E-01 -8.3078597776441912E-06
 -3.2722960931788825E-01 -4.4449174536522062E-06
 -3.2722960931788819E-01  4.4449174535771556E-06
 -4.2151165953552644E-01  5.8687590043527727E-06
 -4.2151165953552644E-01 -5.8687590046322741E-06
 -4.6043283828838005E-01  5.5785975222831076E-06
 -4.6043283828838000E-01 -5.5785975225075561E-06
 -8.4566041812970602E-03 -8.4718856699304464E-07
 -8.4566041812970550E-03  8.4718856689300105E-07
  1.0083636511036910E-01  1.8722500027195807E-06
  1.0083636511036917E-01 -1.8722500026940035E-06
  1.1153207837425924E-01  3.0498465394751997E-07
  1.1153207837425917E-01 -3.0498465389424658E-07
  3.3681200373024779E-02 -1.8778137872240612E-06
  3.3681200373025209E-02  1.8778137874952252E-06
  1.2179069932105105E-01  7.5873576428003964E-07
  1.2179069932105105E-01 -7.5873576435863795E-07
  4.6648677629689383E-01 -8.3478904216771275E-06
  4.6648677629689389E-01  8.3478904219163211E-06
  2.7279146846259480E-02  7.2311212803537343E-07
  2.7279146846259445E-02 -7.2311212797176676E-07
  4.8881304430586824E-02  1.7767088928493417E-06
  4.8881304430586942E-02 -1.7767088929354712E-06
  9.0184644477024067E-02 -1.1998951560400770E-07
  9.0184644477024178E-02  1.1998951566120304E-07
  6.4622385411888916E-02 -2.1678793291012434E-07
  6.4622385411888861E-02  2.1678793291900980E-07
  3.6070318079393558E-02  3.8117245328485604E-07
  3.6070318079393530E-02 -3.8117245323988706E-07
 -9.4812351608591833E-02 -9.2445380357180288E-08
 -9.4812351608591874E-02  9.2445380346743492E-08
 -1.6568471145009950E-02  1.4793339253769209E-06
 -1.6568471145009905E-02 -1.4793339253829185E-06
 -1.5131069676894593E-01  2.6158997653186657E-07
 -1.5131069676894579E-01 -2.6158997667143536E-07
 -2.1307620061881313E-01  7.5087966227990342E-07
 -2.1307620061881324E-01 -7.5087966239482800E-07
 -6.8802299902214870E-02  1.0391467388650749E-07
 -6.8802299902214842E-02 -1.0391467392277263E-07
 -1.7635412896526328E-01  9.3427579318048563E-07
 -1.7635412896526306E-01 -9.3427579299362551E-07
  2.6389414071606188E-01  2.2211452159054028E-06
  2.6389414071606188E-01 -2.2211452158282733E-06
  1.2259724890294733E-01  4.2137142962627675E-07
  1.2259724890294768E-01 -4.2137142976537978E-07
 -3.3793554326189565E-02  1.6496265998904803E-06
 -3.3793554326189648E-02 -1.6496265998122606E-06
  1.4524592555727748E-02 -4.2316173108664852E-07
  1.4524592555727717E-02  4.2316173111330889E-07
 -3.5579371601190485E-01 -6.8771979927175592E-06
 -3.5579371601190479E-01  6.8771979925141053E-06
 -8.5005937327604392E-02 -5.0217293464588515E-08
 -8.5005937327604350E-02  5.0217293480014044E-08
 -2.0842317017489551E-01  1.3519161380747879E-07
 -2.0842317017489551E-01 -1.3519161388206836E-07
 -1.0323237981432570E-01  8.7843498853368825E-07
 -1.0323237981432574E-01 -8.7843498862900307E-07
  1.4220021787726025E-01 -1.0039430093609503E-06
  1.4220021787726009E-01  1.0039430093762483E-06
  1.3941118579966544E-01 -1.0613984949439919E-06
  1.3941118579966558E-01  1.0613984947111163E-06
  1.6412670445211100E-01 -1.5832896095411929E-06
  1.6412670445211067E-01  1.5832896090511852E-06
 -2.2643071061363408E-02  2.5761490638693929E-06
 -2.2643071061363061E-02 -2.5761490642116196E-06
  1.3023592735233755E-01 -2.0500683339935623E-06
  1.3023592735233760E-01  2.0500683340033739E-06
  8.8416404088042192E-03  1.5845785007362226E-06
  8.8416404088043441E-03 -1.5845785006995598E-06
  2.1505959636637473E-01 -6.5328534929509919E-06
  2.1505959636637481E-01  6.5328534930414287E-06
  1.7513261139785807E-01  8.9384317296265488E-07
  1.7513261139785805E-01 -8.9384317296027779E-07
  1.9100577764165905E-01 -2.2046513199736245E-06
  1.9100577764165905E-01  2.2046513200377424E-06
 -7.4535842641598335E-02 -4.1550705159070022E-06
 -7.4535842641598696E-02  4.1550705158129942E-06
 -1.8454460726085986E-01 -6.0062188933670376E-07
 -1.8454460726086000E-01  6.0062188911579100E-07
 -2.0764528267221968E-01 -2.8523474391405258E-06
 -2.0764528267221966E-01  2.8523474389518221E-06
  5.5180593740953465E-02  1.9231741912707559E-07
  5.5180593740953222E-02 -1.9231741911023869E-07
 -1.8766491667324978E-01  5.4045543805875283E-06
 -1.8766491667324972E-01 -5.4045543806696473E-06
 -2.1575082015903316E-01 -6.4867905811201126E-06
 -2.1575082015903313E-01  6.4867905810196790E-06
 -6.2617515246014860E-02 -1.5609285623883394E-06
 -6.2617515246014735E-02  1.5609285622259437E-06
  6.6095633230633000E-02  2.2471993420198496E-06
  6.6095633230632958E-02 -2.2471993420595839E-06
  6.7181606033344957E-02 -5.8729916076840700E-07
  6.7181606033344901E-02  5.8729916085936966E-07
 -1.0832214886380633E-01  1.5365232202519199E-07
 -1.0832214886380594E-01 -1.5365232224076976E-07
 -1.2670442798743406E-01  3.7817191527367107E-07
 -1.2670442798743409E-01 -3.7817191521916153E-07
  3.3335637094561367E-02  4.7498405775126696E-07
  3.3335637094561769E-02 -4.7498405776047363E-07
  4.9055567189327848E-01 -3.2746613512584177E-06
  4.9055567189327842E-01  3.2746613515326582E-06
 -6.6269423096400742E-02  2.6822419651493323E-06
 -6.6269423096400729E-02 -2.6822419651645230E-06
  7.4342032263242071E-03 -1.1560555129319832E-06
  7.4342032263242808E-03  1.1560555130101952E-06
  2.0353262520114956E-01  6.4000958807291990E-06
  2.0353262520114956E-01 -6.4000958806161252E-06
 -2.2701129943078732E-01  6.7851901556835042E-07
 -2.2701129943078729E-01 -6.7851901571715251E-07
  2.5079179463231106E-04  1.8695350953264414E-07
  2.5079179463231800E-04 -1.8695350951921475E-07
  4.0195911761691056E-01  2.8963423634775243E-06
  4.0195911761691050E-01 -2.8963423632658080E-06
  1.3813744721842830E-01  3.9467469141055966E-06
  1.3813744721842827E-01 -3.9467469140810818E-06
 -1.0172070506644457E-01 -1.1268574583432857E-06
 -1.0172070506644455E-01  1.1268574583642047E-06
  5.3476097745452533E-02 -2.7355191085873057E-06
  5.3476097745452450E-02  2.7355191086960910E-06
  2.7136549066202703E-01 -4.5254899468630561E-06
  2.7136549066202692E-01  4.5254899470216715E-06
 -9.6211300512271974E-02 -6.9565196736650915E-07
 -9.6211300512271655E-02  6.9565196728811932E-07
  2.0400976781819499E-02  2.0238869676509635E-06
  2.0400976781819596E-02 -2.0238869676389077E-06
 -9.1342933548230962E-02 -1.5664430763271044E-06
 -9.1342933548230990E-02  1.5664430764465080E-06
  1.1965680955762867E-01  2.4671272189207573E-06
  1.1965680955762867E-01 -2.4671272188184319E-06
  1.6757024161260958E-01 -1.0798981712220730E-06
  1.6757024161260969E-01  1.0798981713738133E-06
  2.0789132098604471E-01 -5.6582624681979113E-06
  2.0789132098604476E-01  5.6582624682896466E-06
 -4.6197314672749268E-01  3.1970497084958573E-06
 -4.6197314672749268E-01 -3.1970497087434154E-06
  2.1415312940457742E-01  1.6081727303899762E-06
  2.1415312940457748E-01 -1.6081727301439114E-06
 -3.7600682147922379E-02 -5.6944240516664582E-08
 -3.7600682147922407E-02  5.6944240497244730E-08
  2.2836535800906655E-02 -3.7736489904432965E-07
  2.2836535800906620E-02  3.7736489910105433E-07
  5.0107928250644064E-02 -4.3811402860306310E-07
  5.0107928250644050E-02  4.3811402856528326E-07
 -4.4144007659775039E-02  3.4793307067476475E-07
 -4.4144007659775088E-02 -3.4793307074801325E-07
 -6.7931683287117364E-02  8.4054144498839208E-07
 -6.7931683287117309E-02 -8.4054144492699532E-07
 -8.6696960436940793E-02 -3.7130948015124115E-07
 -8.6696960436940765E-02  3.7130948007328987E-07
  1.8349998336444903E-01 -5.5688119044928723E-06
  1.8349998336444903E-01  5.5688119046175268E-06
 -5.3875044213885656E-02 -2.8308755297821611E-07
 -5.3875044213885670E-02  2.8308755294343169E-07
 -4.5108835857252179E-02 -8.0545281025188460E-07
 -4.5108835857252179E-02  8.0545281022103958E-07
  4.0876799787675051E-04  1.8533400972131109E-07
  4.0876799787671912E-04 -1.8533400979568260E-07
 -3.7195540343692116E-02 -1.4849373956603857E-07
 -3.7195540343692074E-02  1.4849373945928944E-07
  1.9107715814444057E-01  1.4749388791143381E-07
  1.9107715814444046E-01 -1.4749388786403636E-07
 -4.6996369601371374E-01  4.0222332437017115E-06
 -4.6996369601371385E-01 -4.0222332439416285E-06
  6.7159112398268911E-02 -6.1672295540312117E-06
  6.7159112398268966E-02  6.1672295540448024E-06
  1.5406491773224937E-01  4.3978270538925248E-06
  1.5406491773224937E-01 -4.3978270538013764E-06
 -5.9411086835418479E-02 -4.0230247007617339E-06
 -5.9411086835418410E-02  4.0230247007066437E-06
 -1.1225033182081996E-01 -7.1041908060411753E-07
 -1.1225033182081989E-01  7.1041908063482925E-07
  1.5276338757701463E-01  7.3086802664053233E-06
  1.5276338757701469E-01 -7.3086802663719849E-06
 -2.3642558844237266E-01 -3.7079010296843788E-06
 -2.3642558844237258E-01  3.7079010295915965E-06
 -1.3833218938675762E-01 -2.9135529667650803E-07
 -1.3833218938675768E-01  2.9135529654536165E-07
  1.6945850763665984E-01 -2.6912204402745926E-06
  1.6945850763665996E-01  2.6912204402906917E-06
  6.0488338888652210E-02  3.0622200789213333E-06
  6.0488338888652189E-02 -3.0622200788893819E-06
  4.1206446550386161E-02 -4.9756425787474206E-10
  4.1206446550386140E-02  4.9756432079459486E-10
 -1.5979947714310985E-01 -8.1535495534700063E-07
 -1.5979947714310974E-01  8.1535495528800574E-07
  7.2591990919443461E-02  3.6773032973320567E-06
  7.2591990919443433E-02 -3.6773032973141767E-06
  8.6847375922768602E-02 -3.8414945524723500E-08
  8.6847375922768505E-02  3.8414945656299513E-08
  5.0720811028467580E-02  5.0638512993665399E-07
  5.0720811028467608E-02 -5.0638512991726795E-07
 -1.7781481924920472E-02 -1.7836050550110591E-07
 -1.7781481924920430E-02  1.7836050546126150E-07
 -6.1761876428110894E-02  1.0695702051034248E-06
 -6.1761876428110860E-02 -1.0695702051605783E-06
  2.0309035971640181E-02  3.6427964342692799E-06
  2.0309035971640174E-02 -3.6427964342357581E-06
 -1.8485447554560542E-02  2.3019732323084628E-06
 -1.8485447554560490E-02 -2.3019732323413052E-06
 -4.3712443509037496E-02  1.0954799890311980E-08
 -4.3712443509037475E-02 -1.0954799903748665E-08
  2.9976485178481460E-01 -6.3407136860238448E-06
  2.9976485178481438E-01  6.3407136863155206E-06
  1.9027753108279905E-01  4.7305224500492920E-06
  1.9027753108279916E-01 -4.7305224499539813E-06
  1.5347090912467111E-02 -5.5000958068285705E-06
  1.5347090912467201E-02  5.5000958067952321E-06
 -2.5785894321936337E-01  4.2710507177631262E-08
 -2.5785894321936342E-01 -4.2710507319931262E-08
  3.1635374007176122E-02  6.2040530744324980E-07
  3.1635374007176156E-02 -6.2040530729645995E-07
 -1.4991007442310353E-01 -8.2425177732801592E-07
 -1.4991007442310361E-01  8.2425177723283599E-07
 -4.6086453303838024E-02  4.7198741689724809E-06
 -4.6086453303838142E-02 -4.7198741690063427E-06
 -3.7059858329634282E-01  5.3425081474105214E-06
 -3.7059858329634271E-01 -5.3425081476202129E-06
  6.8400737309907547E-02  1.4780986924847006E-08
  6.8400737309907617E-02 -1.4780986863553363E-08
  5.9678065665313182E-02 -2.3281932371447282E-07
  5.9678065665313175E-02  2.3281932369850688E-07
 -4.6555078009428985E-02 -5.0995016027903672E-07
 -4.6555078009428867E-02  5.0995016032053827E-07
  7.7650925489839318E-02 -5.5791296653371992E-07
  7.7650925489839415E-02  5.5791296665644917E-07
  1.3881962500181873E-02  2.0588925125261229E-06
  1.3881962500181807E-02 -2.0588925125741158E-06
  3.6221066923531642E-01 -9.3871690270176734E-06
  3.6221066923531631E-01  9.3871690271957147E-06
  3.0094524642195485E-02  1.7889623069181726E-07
  3.0094524642195499E-02 -1.7889623072522278E-07
 -1.0630578174616661E-02 -2.3118839730817396E-06
 -1.0630578174616793E-02  2.3118839730575331E-06
  1.5302838970639618E-01  2.6470543799891539E-06
  1.5302838970639626E-01 -2.6470543798284357E-06
  1.3590192538062507E-01 -5.4464272567189606E-06
  1.3590192538062537E-01  5.4464272566779091E-06
 -1.5240464561955477E-01  3.6937868771437816E-07
 -1.5240464561955458E-01 -3.6937868788626936E-07
 -1.7451081725415332E-01  2.2951272320613721E-06
 -1.7451081725415335E-01 -2.2951272320890261E-06
  2.8842098364074903E-01 -5.9107638724570779E-07
  2.8842098364074903E-01  5.9107638739520222E-07
 -3.6000497212893612E-01  2.8674553835410478E-07
 -3.6000497212893617E-01 -2.8674553850672582E-07
  1.2738133641904337E-01 -3.7993615094753515E-06
  1.2738133641904331E-01  3.7993615097800212E-06
  1.5163396932918072E-01 -9.9879141307980189E-07
  1.5163396932918077E-01  9.9879141311446142E-07
  3.0334443213596018E-01  1.2231606805885823E-07
  3.0334443213596024E-01 -1.2231606789160874E-07
 -1.1160094471232225E-01 -5.1513585653049631E-07
 -1.1160094471232225E-01  5.1513585649046585E-07
  1.1212267172940357E-01 -8.4874586294328516E-07
  1.1212267172940354E-01  8.4874586307982497E-07
  2.1113129502150729E-01  1.7017959930699346E-06
  2.1113129502150724E-01 -1.7017959929262206E-06
 -2.7611648448109993E-01 -3.0961917643068253E-06
 -2.7611648448109993E-01  3.0961917641727340E-06
 -2.4527082121261362E-01  4.3258634307077382E-09
 -2.4527082121261362E-01 -4.3258634935744921E-09
 -9.8368995246786897E-02  1.8893451607804246E-06
 -9.8368995246786814E-02 -1.8893451608393148E-06
 -1.4811830392880743E-01  1.1445587042071592E-06
 -1.4811830392880737E-01 -1.1445587042605814E-06
  1.1662716517674286E-01  5.3725405043139854E-07
  1.1662716517674296E-01 -5.3725405027465075E-07
 -3.2648310363672634E-02 -8.1408604864496335E-07
 -3.2648310363672578E-02  8.1408604852977259E-07
 -1.4546247614966565E-01 -4.1022052188254704E-07
 -1.4546247614966570E-01  4.1022052166733783E-07
  8.6374987221951763E-02 -1.8222217465159701E-07
  8.6374987221951749E-02  1.8222217469238786E-07
