START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -4.4104191551689027E+00 -2.9402794367792682E+00  1.4651701615767561E+00  4.1549860870174721E-01
  2.9402794367792682E+00 -4.4104191551689027E+00  1.4651701615767561E+00  4.1549860870174721E-01
 -2.9402794367792682E+00 -4.4104191551689027E+00  1.4651701615767561E+00  4.1549860870174721E-01
  4.4104191551689027E+00  2.9402794367792682E+00 -1.4651701615767561E+00  4.1549860870174721E-01
 -4.4104191551689027E+00  2.9402794367792682E+00 -1.4651701615767561E+00  4.1549860870174721E-01
  5.3905123007619924E+00 -4.9004657279654473E-01 -9.7678010771783741E-01  4.1529427975142330E-01
  4.9004657279654473E-01  5.3905123007619924E+00 -9.7678010771783741E-01  4.1529427975142330E-01
 -4.9004657279654473E-01 -5.3905123007619924E+00 -9.7678010771783741E-01  4.1529427975142330E-01
  4.9004657279654473E-01 -5.3905123007619924E+00  9.7678010771783741E-01  4.1529427975142330E-01
  4.9004657279654473E-01 -5.3905123007619924E+00 -9.7678010771783741E-01  4.1529427975142330E-01
 -4.9004657279654473E-01  5.3905123007619924E+00 -9.7678010771783741E-01  4.1529427975142330E-01
 -4.9004657279654473E-01 -5.3905123007619924E+00  9.7678010771783741E-01  4.1529427975142325E-01
  5.3905123007619924E+00  4.9004657279654473E-01 -9.7678010771783741E-01  4.1529427975142330E-01
  4.9004657279654473E-01  5.3905123007619924E+00  9.7678010771783741E-01  4.1529427975142330E-01
 -5.3905123007619924E+00  4.9004657279654473E-01 -9.7678010771783741E-01  4.1529427975142330E-01
 -4.9004657279654473E-01  5.3905123007619924E+00  9.7678010771783741E-01  4.1529427975142330E-01
 -5.3905123007619924E+00 -4.9004657279654473E-01  9.7678010771783741E-01  4.1529427975142330E-01
 -5.3905123007619924E+00 -4.9004657279654473E-01 -9.7678010771783741E-01  4.1529427975142330E-01
  5.3905123007619924E+00  4.9004657279654473E-01  9.7678010771783741E-01  4.1529427975142330E-01
 -5.3905123007619924E+00  4.9004657279654473E-01  9.7678010771783741E-01  4.1529427975142330E-01
  5.3905123007619924E+00 -4.9004657279654473E-01  9.7678010771783741E-01  4.1529427975142330E-01
 -2.4502328639827238E+00 -4.9004657279654475E+00 -4.8839005385891870E-01  4.1522169743524195E-01
 -4.9004657279654475E+00 -2.4502328639827238E+00 -4.8839005385891870E-01  4.1522169743524201E-01
  4.9004657279654475E+00  2.4502328639827238E+00  4.8839005385891870E-01  4.1522169743524195E-01
  4.9004657279654475E+00 -2.4502328639827238E+00  4.8839005385891870E-01  4.1522169743524195E-01
  2.4502328639827238E+00 -4.9004657279654475E+00 -4.8839005385891870E-01  4.1522169743524195E-01
 -4.9004657279654475E+00 -2.4502328639827238E+00  4.8839005385891870E-01  4.1522169743524195E-01
  2.4502328639827238E+00  4.9004657279654475E+00 -4.8839005385891870E-01  4.1522169743524195E-01
 -2.4502328639827238E+00  4.9004657279654475E+00 -4.8839005385891870E-01  4.1522169743524195E-01
  2.4502328639827238E+00 -4.9004657279654475E+00  4.8839005385891870E-01  4.1522169743524195E-01
 -2.4502328639827238E+00 -4.9004657279654475E+00  4.8839005385891870E-01  4.1522169743524195E-01
  4.9004657279654475E+00  2.4502328639827238E+00 -4.8839005385891870E-01  4.1522169743524195E-01
 -4.9004657279654475E+00  2.4502328639827238E+00 -4.8839005385891870E-01  4.1522169743524195E-01
 -4.9004657279654475E+00  2.4502328639827238E+00  4.8839005385891870E-01  4.1522169743524195E-01
  4.9004657279654475E+00 -2.4502328639827238E+00 -4.8839005385891870E-01  4.1522169743524195E-01
  2.4502328639827238E+00  4.9004657279654475E+00  4.8839005385891870E-01  4.1522169743524195E-01
 -2.4502328639827238E+00  4.9004657279654475E+00  4.8839005385891870E-01  4.1522169743524195E-01
 -9.8009314559308947E-01  5.3905123007619924E+00 -4.8839005385891870E-01  4.1521736968335093E-01
 -5.3905123007619924E+00 -9.8009314559308947E-01  4.8839005385891870E-01  4.1521736968335093E-01
 -5.3905123007619924E+00  9.8009314559308947E-01  4.8839005385891870E-01  4.1521736968335093E-01
  5.3905123007619924E+00 -9.8009314559308947E-01 -4.8839005385891870E-01  4.1521736968335093E-01
  5.3905123007619924E+00  9.8009314559308947E-01  4.8839005385891870E-01  4.1521736968335093E-01
 -5.3905123007619924E+00 -9.8009314559308947E-01 -4.8839005385891870E-01  4.1521736968335093E-01
  9.8009314559308947E-01  5.3905123007619924E+00 -4.8839005385891870E-01  4.1521736968335093E-01
  5.3905123007619924E+00 -9.8009314559308947E-01  4.8839005385891870E-01  4.1521736968335093E-01
  9.8009314559308947E-01 -5.3905123007619924E+00  4.8839005385891870E-01  4.1521736968335093E-01
 -9.8009314559308947E-01 -5.3905123007619924E+00  4.8839005385891870E-01  4.1521736968335093E-01
  9.8009314559308947E-01  5.3905123007619924E+00  4.8839005385891870E-01  4.1521736968335093E-01
 -9.8009314559308947E-01  5.3905123007619924E+00  4.8839005385891870E-01  4.1521736968335093E-01
 -9.8009314559308947E-01 -5.3905123007619924E+00 -4.8839005385891870E-01  4.1521736968335093E-01
  5.3905123007619924E+00  9.8009314559308947E-01 -4.8839005385891870E-01  4.1521736968335093E-01
  9.8009314559308947E-01 -5.3905123007619924E+00 -4.8839005385891870E-01  4.1521736968335093E-01
 -5.3905123007619924E+00  9.8009314559308947E-01 -4.8839005385891870E-01  4.1521736968335093E-01
  0.0000000000000000E+00 -3.9203725823723579E+00  3.9071204308713496E+00  4.1051534060682737E-01
  0.0000000000000000E+00  3.9203725823723579E+00 -3.9071204308713496E+00  4.1051534060682737E-01
  0.0000000000000000E+00 -3.9203725823723579E+00 -3.9071204308713496E+00  4.1051534060682709E-01
  0.0000000000000000E+00  3.9203725823723579E+00  3.9071204308713496E+00  4.1051534060682709E-01
 -3.9203725823723579E+00  0.0000000000000000E+00  3.9071204308713496E+00  4.1051534060682737E-01
  3.9203725823723579E+00  0.0000000000000000E+00  3.9071204308713496E+00  4.1051534060682737E-01
  3.9203725823723579E+00  0.0000000000000000E+00 -3.9071204308713496E+00  4.1051534060682737E-01
 -3.9203725823723579E+00  0.0000000000000000E+00 -3.9071204308713496E+00  4.1051534060682737E-01
 -3.9203725823723579E+00  3.9203725823723579E+00  0.0000000000000000E+00  4.0913087452176899E-01
  3.9203725823723579E+00  3.9203725823723579E+00  0.0000000000000000E+00  4.0913087452176899E-01
 -3.9203725823723579E+00 -3.9203725823723579E+00  0.0000000000000000E+00  4.0913087452176899E-01
  3.9203725823723579E+00 -3.9203725823723579E+00  0.0000000000000000E+00  4.0913087452176899E-01
  9.8009314559308947E-01  9.8009314559308947E-01 -5.3722905924481061E+00  4.0832676986621402E-01
 -9.8009314559308947E-01  9.8009314559308947E-01  5.3722905924481061E+00  4.0832676986621402E-01
 -9.8009314559308947E-01  9.8009314559308947E-01 -5.3722905924481061E+00  4.0832676986621402E-01
 -9.8009314559308947E-01 -9.8009314559308947E-01  5.3722905924481061E+00  4.0832676986621402E-01
  9.8009314559308947E-01 -9.8009314559308947E-01 -5.3722905924481061E+00  4.0832676986621402E-01
 -9.8009314559308947E-01 -9.8009314559308947E-01 -5.3722905924481061E+00  4.0832676986621402E-01
  9.8009314559308947E-01  9.8009314559308947E-01  5.3722905924481061E+00  4.0832676986621402E-01
  9.8009314559308947E-01 -9.8009314559308947E-01  5.3722905924481061E+00  4.0832676986621402E-01
 -2.4502328639827238E+00 -9.8009314559308947E-01  4.8839005385891872E+00  4.0778686462550950E-01
  2.4502328639827238E+00  9.8009314559308947E-01  4.8839005385891872E+00  4.0778686462550950E-01
 -2.4502328639827238E+00  9.8009314559308947E-01 -4.8839005385891872E+00  4.0778686462550950E-01
  2.4502328639827238E+00 -9.8009314559308947E-01 -4.8839005385891872E+00  4.0778686462550950E-01
  2.4502328639827238E+00  9.8009314559308947E-01 -4.8839005385891872E+00  4.0778686462550950E-01
 -2.4502328639827238E+00 -9.8009314559308947E-01 -4.8839005385891872E+00  4.0778686462550950E-01
 -2.4502328639827238E+00  9.8009314559308947E-01  4.8839005385891872E+00  4.0778686462550950E-01
 -9.8009314559308947E-01  2.4502328639827238E+00 -4.8839005385891872E+00  4.0778686462550950E-01
  9.8009314559308947E-01  2.4502328639827238E+00 -4.8839005385891872E+00  4.0778686462550950E-01
  9.8009314559308947E-01  2.4502328639827238E+00  4.8839005385891872E+00  4.0778686462550950E-01
 -9.8009314559308947E-01 -2.4502328639827238E+00 -4.8839005385891872E+00  4.0778686462550950E-01
 -9.8009314559308947E-01  2.4502328639827238E+00  4.8839005385891872E+00  4.0778686462550950E-01
 -9.8009314559308947E-01 -2.4502328639827238E+00  4.8839005385891872E+00  4.0778686462550950E-01
  2.4502328639827238E+00 -9.8009314559308947E-01  4.8839005385891872E+00  4.0778686462550950E-01
  9.8009314559308947E-01 -2.4502328639827238E+00 -4.8839005385891872E+00  4.0778686462550950E-01
  9.8009314559308947E-01 -2.4502328639827238E+00  4.8839005385891872E+00  4.0778686462550950E-01
  3.9203725823723579E+00  4.9004657279654473E-01  3.9071204308713496E+00  4.0706998787808274E-01
 -3.4303260095758130E+00  1.9601862911861789E+00  3.9071204308713496E+00  4.0700941913353028E-01
  3.4303260095758130E+00  1.9601862911861789E+00  3.9071204308713496E+00  4.0700941913353028E-01
 -1.9601862911861789E+00  3.4303260095758130E+00  3.9071204308713496E+00  4.0700941913353028E-01
  1.9601862911861789E+00  3.4303260095758130E+00  3.9071204308713496E+00  4.0700941913353028E-01
  3.9203725823723579E+00 -4.9004657279654473E-01  3.9071204308713496E+00  4.0706998787808268E-01
 -4.9004657279654473E-01  3.9203725823723579E+00  3.9071204308713496E+00  4.0706998787808274E-01
  4.9004657279654473E-01  3.9203725823723579E+00  3.9071204308713496E+00  4.0706998787808280E-01
 -3.9203725823723579E+00 -4.9004657279654473E-01  3.9071204308713496E+00  4.0706998787808274E-01
  3.4303260095758130E+00 -1.9601862911861789E+00  3.9071204308713496E+00  4.0700941913353028E-01
 -3.4303260095758130E+00 -1.9601862911861789E+00  3.9071204308713496E+00  4.0700941913353028E-01
  1.9601862911861789E+00 -3.4303260095758130E+00  3.9071204308713496E+00  4.0700941913353028E-01
 -1.9601862911861789E+00 -3.4303260095758130E+00  3.9071204308713496E+00  4.0700941913353028E-01
  4.9004657279654473E-01 -3.9203725823723579E+00  3.9071204308713496E+00  4.0706998787808280E-01
 -3.9203725823723579E+00  4.9004657279654473E-01  3.9071204308713496E+00  4.0706998787808274E-01
 -4.9004657279654473E-01 -3.9203725823723579E+00  3.9071204308713496E+00  4.0706998787808274E-01
  4.9004657279654473E-01  3.9203725823723579E+00 -3.9071204308713496E+00  4.0706998787808280E-01
 -4.9004657279654473E-01 -3.9203725823723579E+00 -3.9071204308713496E+00  4.0706998787808274E-01
  4.9004657279654473E-01 -3.9203725823723579E+00 -3.9071204308713496E+00  4.0706998787808274E-01
 -1.9601862911861789E+00 -3.4303260095758130E+00 -3.9071204308713496E+00  4.0700941913353028E-01
  1.9601862911861789E+00 -3.4303260095758130E+00 -3.9071204308713496E+00  4.0700941913353028E-01
 -3.4303260095758130E+00 -1.9601862911861789E+00 -3.9071204308713496E+00  4.0700941913353028E-01
  3.4303260095758130E+00 -1.9601862911861789E+00 -3.9071204308713496E+00  4.0700941913353028E-01
  3.9203725823723579E+00  4.9004657279654473E-01 -3.9071204308713496E+00  4.0706998787808274E-01
 -3.9203725823723579E+00 -4.9004657279654473E-01 -3.9071204308713496E+00  4.0706998787808274E-01
  3.9203725823723579E+00 -4.9004657279654473E-01 -3.9071204308713496E+00  4.0706998787808274E-01
 -3.9203725823723579E+00  4.9004657279654473E-01 -3.9071204308713496E+00  4.0706998787808268E-01
 -3.4303260095758130E+00  1.9601862911861789E+00 -3.9071204308713496E+00  4.0700941913353028E-01
  3.4303260095758130E+00  1.9601862911861789E+00 -3.9071204308713496E+00  4.0700941913353028E-01
 -1.9601862911861789E+00  3.4303260095758130E+00 -3.9071204308713496E+00  4.0700941913353028E-01
  1.9601862911861789E+00  3.4303260095758130E+00 -3.9071204308713496E+00  4.0700941913353028E-01
 -4.9004657279654473E-01  3.9203725823723579E+00 -3.9071204308713496E+00  4.0706998787808274E-01
  3.9203725823723579E+00 -1.9601862911861789E+00  3.4187303770124311E+00  4.0668917802478594E-01
 -3.9203725823723579E+00 -1.9601862911861789E+00  3.4187303770124311E+00  4.0668917802478594E-01
 -3.9203725823723579E+00  1.9601862911861789E+00  3.4187303770124311E+00  4.0668917802478594E-01
  3.9203725823723579E+00  1.9601862911861789E+00  3.4187303770124311E+00  4.0668917802478594E-01
 -3.9203725823723579E+00 -1.9601862911861789E+00 -3.4187303770124311E+00  4.0668917802478594E-01
  3.9203725823723579E+00 -1.9601862911861789E+00 -3.4187303770124311E+00  4.0668917802478594E-01
  1.9601862911861789E+00 -3.9203725823723579E+00 -3.4187303770124311E+00  4.0668917802478588E-01
 -1.9601862911861789E+00 -3.9203725823723579E+00 -3.4187303770124311E+00  4.0668917802478588E-01
 -1.9601862911861789E+00 -3.9203725823723579E+00  3.4187303770124311E+00  4.0668917802478588E-01
 -3.9203725823723579E+00  1.9601862911861789E+00 -3.4187303770124311E+00  4.0668917802478594E-01
  3.9203725823723579E+00  1.9601862911861789E+00 -3.4187303770124311E+00  4.0668917802478594E-01
 -1.9601862911861789E+00  3.9203725823723579E+00  3.4187303770124311E+00  4.0668917802478588E-01
 -1.9601862911861789E+00  3.9203725823723579E+00 -3.4187303770124311E+00  4.0668917802478588E-01
  1.9601862911861789E+00  3.9203725823723579E+00 -3.4187303770124311E+00  4.0668917802478588E-01
  1.9601862911861789E+00  3.9203725823723579E+00  3.4187303770124311E+00  4.0668917802478588E-01
  1.9601862911861789E+00 -3.9203725823723579E+00  3.4187303770124311E+00  4.0668917802478588E-01
 -4.9004657279654475E+00  9.8009314559308947E-01 -2.4419502692945936E+00  4.0618466004896259E-01
  4.9004657279654475E+00  9.8009314559308947E-01  2.4419502692945936E+00  4.0618466004896253E-01
 -9.8009314559308947E-01  4.9004657279654475E+00  2.4419502692945936E+00  4.0618466004896259E-01
  9.8009314559308947E-01  4.9004657279654475E+00  2.4419502692945936E+00  4.0618466004896259E-01
 -4.9004657279654475E+00  9.8009314559308947E-01  2.4419502692945936E+00  4.0618466004896253E-01
 -9.8009314559308947E-01 -4.9004657279654475E+00  2.4419502692945936E+00  4.0618466004896259E-01
  9.8009314559308947E-01 -4.9004657279654475E+00  2.4419502692945936E+00  4.0618466004896259E-01
  4.9004657279654475E+00 -9.8009314559308947E-01  2.4419502692945936E+00  4.0618466004896259E-01
 -4.9004657279654475E+00 -9.8009314559308947E-01  2.4419502692945936E+00  4.0618466004896259E-01
  4.9004657279654475E+00  9.8009314559308947E-01 -2.4419502692945936E+00  4.0618466004896253E-01
 -9.8009314559308947E-01 -4.9004657279654475E+00 -2.4419502692945936E+00  4.0618466004896259E-01
  9.8009314559308947E-01 -4.9004657279654475E+00 -2.4419502692945936E+00  4.0618466004896259E-01
 -9.8009314559308947E-01  4.9004657279654475E+00 -2.4419502692945936E+00  4.0618466004896259E-01
  4.9004657279654475E+00 -9.8009314559308947E-01 -2.4419502692945936E+00  4.0618466004896253E-01
 -4.9004657279654475E+00 -9.8009314559308947E-01 -2.4419502692945936E+00  4.0618466004896253E-01
  9.8009314559308947E-01  4.9004657279654475E+00 -2.4419502692945936E+00  4.0618466004896259E-01
  3.4303260095758130E+00 -3.9203725823723579E+00  1.9535602154356748E+00  4.0598646347487050E-01
 -3.4303260095758130E+00 -3.9203725823723579E+00  1.9535602154356748E+00  4.0598646347487050E-01
 -3.9203725823723579E+00 -3.4303260095758130E+00  1.9535602154356748E+00  4.0598646347487050E-01
 -3.4303260095758130E+00  3.9203725823723579E+00  1.9535602154356748E+00  4.0598646347487050E-01
  3.4303260095758130E+00  3.9203725823723579E+00  1.9535602154356748E+00  4.0598646347487050E-01
 -3.4303260095758130E+00 -3.9203725823723579E+00 -1.9535602154356748E+00  4.0598646347487050E-01
  3.9203725823723579E+00 -3.4303260095758130E+00  1.9535602154356748E+00  4.0598646347487050E-01
  3.4303260095758130E+00 -3.9203725823723579E+00 -1.9535602154356748E+00  4.0598646347487050E-01
  3.9203725823723579E+00  3.4303260095758130E+00  1.9535602154356748E+00  4.0598646347487050E-01
  3.4303260095758130E+00  3.9203725823723579E+00 -1.9535602154356748E+00  4.0598646347487050E-01
 -3.4303260095758130E+00  3.9203725823723579E+00 -1.9535602154356748E+00  4.0598646347487050E-01
 -3.9203725823723579E+00  3.4303260095758130E+00  1.9535602154356748E+00  4.0598646347487050E-01
  3.9203725823723579E+00  3.4303260095758130E+00 -1.9535602154356748E+00  4.0598646347487050E-01
 -3.9203725823723579E+00 -3.4303260095758130E+00 -1.9535602154356748E+00  4.0598646347487050E-01
  3.9203725823723579E+00 -3.4303260095758130E+00 -1.9535602154356748E+00  4.0598646347487050E-01
 -3.9203725823723579E+00  3.4303260095758130E+00 -1.9535602154356748E+00  4.0598646347487050E-01
 -4.9004657279654475E+00 -2.4502328639827238E+00 -9.7678010771783741E-01  4.0573827712819333E-01
 -2.4502328639827238E+00  4.9004657279654475E+00  9.7678010771783741E-01  4.0573827712819327E-01
 -2.4502328639827238E+00 -4.9004657279654475E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  4.9004657279654475E+00 -2.4502328639827238E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  2.4502328639827238E+00 -4.9004657279654475E+00 -9.7678010771783741E-01  4.0573827712819333E-01
 -4.9004657279654475E+00  2.4502328639827238E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  4.9004657279654475E+00  2.4502328639827238E+00  9.7678010771783741E-01  4.0573827712819333E-01
 -2.4502328639827238E+00 -4.9004657279654475E+00  9.7678010771783741E-01  4.0573827712819333E-01
 -4.9004657279654475E+00  2.4502328639827238E+00  9.7678010771783741E-01  4.0573827712819333E-01
  2.4502328639827238E+00  4.9004657279654475E+00  9.7678010771783741E-01  4.0573827712819333E-01
 -4.9004657279654475E+00 -2.4502328639827238E+00  9.7678010771783741E-01  4.0573827712819333E-01
  2.4502328639827238E+00  4.9004657279654475E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  4.9004657279654475E+00 -2.4502328639827238E+00  9.7678010771783741E-01  4.0573827712819333E-01
 -2.4502328639827238E+00  4.9004657279654475E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  2.4502328639827238E+00 -4.9004657279654475E+00  9.7678010771783741E-01  4.0573827712819333E-01
  4.9004657279654475E+00  2.4502328639827238E+00 -9.7678010771783741E-01  4.0573827712819333E-01
  5.3905123007619924E+00  9.8009314559308947E-01  9.7678010771783741E-01  4.0582926219445575E-01
 -9.8009314559308947E-01 -5.3905123007619924E+00  9.7678010771783741E-01  4.0582926219445575E-01
  9.8009314559308947E-01  5.3905123007619924E+00 -9.7678010771783741E-01  4.0582926219445575E-01
 -5.3905123007619924E+00  9.8009314559308947E-01  9.7678010771783741E-01  4.0582926219445575E-01
  9.8009314559308947E-01  5.3905123007619924E+00  9.7678010771783741E-01  4.0582926219445575E-01
 -9.8009314559308947E-01  5.3905123007619924E+00  9.7678010771783741E-01  4.0582926219445575E-01
  5.3905123007619924E+00 -9.8009314559308947E-01  9.7678010771783741E-01  4.0582926219445575E-01
  5.3905123007619924E+00 -9.8009314559308947E-01 -9.7678010771783741E-01  4.0582926219445575E-01
  9.8009314559308947E-01 -5.3905123007619924E+00 -9.7678010771783741E-01  4.0582926219445575E-01
  5.3905123007619924E+00  9.8009314559308947E-01 -9.7678010771783741E-01  4.0582926219445575E-01
 -5.3905123007619924E+00  9.8009314559308947E-01 -9.7678010771783741E-01  4.0582926219445575E-01
  9.8009314559308947E-01 -5.3905123007619924E+00  9.7678010771783741E-01  4.0582926219445575E-01
 -5.3905123007619924E+00 -9.8009314559308947E-01  9.7678010771783741E-01  4.0582926219445575E-01
 -9.8009314559308947E-01 -5.3905123007619924E+00 -9.7678010771783741E-01  4.0582926219445575E-01
 -9.8009314559308947E-01  5.3905123007619924E+00 -9.7678010771783741E-01  4.0582926219445575E-01
 -5.3905123007619924E+00 -9.8009314559308947E-01 -9.7678010771783741E-01  4.0582926219445575E-01
 -3.9203725823723579E+00  3.9203725823723579E+00 -4.8839005385891870E-01  4.0572878476089169E-01
  3.9203725823723579E+00 -3.9203725823723579E+00  4.8839005385891870E-01  4.0572878476089169E-01
  3.9203725823723579E+00 -3.9203725823723579E+00 -4.8839005385891870E-01  4.0572878476089169E-01
 -3.9203725823723579E+00  3.9203725823723579E+00  4.8839005385891870E-01  4.0572878476089169E-01
  3.9203725823723579E+00  3.9203725823723579E+00  4.8839005385891870E-01  4.0572878476089169E-01
 -3.9203725823723579E+00 -3.9203725823723579E+00 -4.8839005385891870E-01  4.0572878476089169E-01
  3.9203725823723579E+00  3.9203725823723579E+00 -4.8839005385891870E-01  4.0572878476089164E-01
 -3.9203725823723579E+00 -3.9203725823723579E+00  4.8839005385891870E-01  4.0572878476089164E-01
  0.0000000000000000E+00  1.4701397183896341E+00  5.3722905924481061E+00  4.0628563181909316E-01
 -1.4701397183896341E+00  0.0000000000000000E+00  5.3722905924481061E+00  4.0628563181909311E-01
  0.0000000000000000E+00 -1.4701397183896341E+00  5.3722905924481061E+00  4.0628563181909311E-01
  0.0000000000000000E+00  1.4701397183896341E+00 -5.3722905924481061E+00  4.0628563181909305E-01
  1.4701397183896341E+00  0.0000000000000000E+00  5.3722905924481061E+00  4.0628563181909311E-01
 -1.4701397183896341E+00  0.0000000000000000E+00 -5.3722905924481061E+00  4.0628563181909311E-01
  1.4701397183896341E+00  0.0000000000000000E+00 -5.3722905924481061E+00  4.0628563181909316E-01
  0.0000000000000000E+00 -1.4701397183896341E+00 -5.3722905924481061E+00  4.0628563181909316E-01
 -3.4303260095758130E+00  0.0000000000000000E+00 -4.3955104847302682E+00  4.0455153948535294E-01
  0.0000000000000000E+00 -3.4303260095758130E+00  4.3955104847302682E+00  4.0455153948535300E-01
  0.0000000000000000E+00 -3.4303260095758130E+00 -4.3955104847302682E+00  4.0455153948535311E-01
 -3.4303260095758130E+00  0.0000000000000000E+00  4.3955104847302682E+00  4.0455153948535294E-01
  3.4303260095758130E+00  0.0000000000000000E+00  4.3955104847302682E+00  4.0455153948535294E-01
  0.0000000000000000E+00  3.4303260095758130E+00  4.3955104847302682E+00  4.0455153948535305E-01
  0.0000000000000000E+00  3.4303260095758130E+00 -4.3955104847302682E+00  4.0455153948535300E-01
  3.4303260095758130E+00  0.0000000000000000E+00 -4.3955104847302682E+00  4.0455153948535294E-01
 -4.4104191551689027E+00  0.0000000000000000E+00 -3.4187303770124311E+00  4.0387823902153852E-01
  4.4104191551689027E+00  0.0000000000000000E+00  3.4187303770124311E+00  4.0387823902153852E-01
  0.0000000000000000E+00  4.4104191551689027E+00  3.4187303770124311E+00  4.0387823902153863E-01
  0.0000000000000000E+00 -4.4104191551689027E+00  3.4187303770124311E+00  4.0387823902153863E-01
 -4.4104191551689027E+00  0.0000000000000000E+00  3.4187303770124311E+00  4.0387823902153852E-01
  0.0000000000000000E+00 -4.4104191551689027E+00 -3.4187303770124311E+00  4.0387823902153869E-01
  0.0000000000000000E+00  4.4104191551689027E+00 -3.4187303770124311E+00  4.0387823902153858E-01
  4.4104191551689027E+00  0.0000000000000000E+00 -3.4187303770124311E+00  4.0387823902153852E-01
  0.0000000000000000E+00  5.3905123007619924E+00  1.4651701615767561E+00  4.0393031305872423E-01
  0.0000000000000000E+00 -5.3905123007619924E+00 -1.4651701615767561E+00  4.0393031305872423E-01
  5.3905123007619924E+00  0.0000000000000000E+00 -1.4651701615767561E+00  4.0393031305872423E-01
  0.0000000000000000E+00 -5.3905123007619924E+00  1.4651701615767561E+00  4.0393031305872418E-01
  5.3905123007619924E+00  0.0000000000000000E+00  1.4651701615767561E+00  4.0393031305872423E-01
  0.0000000000000000E+00  5.3905123007619924E+00 -1.4651701615767561E+00  4.0393031305872418E-01
 -5.3905123007619924E+00  0.0000000000000000E+00  1.4651701615767561E+00  4.0393031305872423E-01
 -5.3905123007619924E+00  0.0000000000000000E+00 -1.4651701615767561E+00  4.0393031305872423E-01
  5.3905123007619924E+00 -1.4701397183896341E+00  0.0000000000000000E+00  4.0374057608888120E-01
  3.4303260095758130E+00  4.4104191551689027E+00  0.0000000000000000E+00  4.0285143528725853E-01
  3.4303260095758130E+00 -4.4104191551689027E+00  0.0000000000000000E+00  4.0285143528725853E-01
 -5.3905123007619924E+00  1.4701397183896341E+00  0.0000000000000000E+00  4.0374057608888120E-01
  5.3905123007619924E+00  1.4701397183896341E+00  0.0000000000000000E+00  4.0374057608888120E-01
 -3.4303260095758130E+00  4.4104191551689027E+00  0.0000000000000000E+00  4.0285143528725853E-01
  4.4104191551689027E+00 -3.4303260095758130E+00  0.0000000000000000E+00  4.0285143528725859E-01
  4.4104191551689027E+00  3.4303260095758130E+00  0.0000000000000000E+00  4.0285143528725853E-01
 -4.4104191551689027E+00 -3.4303260095758130E+00  0.0000000000000000E+00  4.0285143528725853E-01
 -3.4303260095758130E+00 -4.4104191551689027E+00  0.0000000000000000E+00  4.0285143528725853E-01
 -4.4104191551689027E+00  3.4303260095758130E+00  0.0000000000000000E+00  4.0285143528725859E-01
 -5.3905123007619924E+00 -1.4701397183896341E+00  0.0000000000000000E+00  4.0374057608888120E-01
 -1.4701397183896341E+00  5.3905123007619924E+00  0.0000000000000000E+00  4.0374057608888103E-01
  1.4701397183896341E+00  5.3905123007619924E+00  0.0000000000000000E+00  4.0374057608888103E-01
  1.4701397183896341E+00 -5.3905123007619924E+00  0.0000000000000000E+00  4.0374057608888103E-01
 -1.4701397183896341E+00 -5.3905123007619924E+00  0.0000000000000000E+00  4.0374057608888103E-01
 -1.4701397183896341E+00 -4.9004657279654473E-01  5.3722905924481061E+00  4.0220477196084398E-01
  4.9004657279654473E-01 -1.4701397183896341E+00 -5.3722905924481061E+00  4.0220477196084392E-01
 -4.9004657279654473E-01 -1.4701397183896341E+00 -5.3722905924481061E+00  4.0220477196084392E-01
  1.4701397183896341E+00 -4.9004657279654473E-01  5.3722905924481061E+00  4.0220477196084398E-01
 -1.4701397183896341E+00  4.9004657279654473E-01 -5.3722905924481061E+00  4.0220477196084398E-01
  1.4701397183896341E+00 -4.9004657279654473E-01 -5.3722905924481061E+00  4.0220477196084398E-01
 -1.4701397183896341E+00  4.9004657279654473E-01  5.3722905924481061E+00  4.0220477196084398E-01
  1.4701397183896341E+00  4.9004657279654473E-01 -5.3722905924481061E+00  4.0220477196084398E-01
  1.4701397183896341E+00  4.9004657279654473E-01  5.3722905924481061E+00  4.0220477196084398E-01
 -1.4701397183896341E+00 -4.9004657279654473E-01 -5.3722905924481061E+00  4.0220477196084398E-01
  4.9004657279654473E-01  1.4701397183896341E+00 -5.3722905924481061E+00  4.0220477196084398E-01
 -4.9004657279654473E-01  1.4701397183896341E+00  5.3722905924481061E+00  4.0220477196084398E-01
 -4.9004657279654473E-01 -1.4701397183896341E+00  5.3722905924481061E+00  4.0220477196084392E-01
  4.9004657279654473E-01  1.4701397183896341E+00  5.3722905924481061E+00  4.0220477196084398E-01
  4.9004657279654473E-01 -1.4701397183896341E+00  5.3722905924481061E+00  4.0220477196084398E-01
 -4.9004657279654473E-01  1.4701397183896341E+00 -5.3722905924481061E+00  4.0220477196084398E-01
  4.9004657279654473E-01  3.4303260095758130E+00 -4.3955104847302682E+00  4.0118995967475046E-01
 -4.9004657279654473E-01  3.4303260095758130E+00 -4.3955104847302682E+00  4.0118995967475046E-01
  2.4502328639827238E+00  2.4502328639827238E+00  4.3955104847302682E+00  4.0112734839750330E-01
